query_id,workflow,quality_level,video_size_mb,video_duration_sec,fps,sla_sec
workflow1_Q1_q0051,workflow1,Q1,10756.18285669866,2151.236571339732,30.0,1457.1434342650427
workflow1_Q1_q0052,workflow1,Q1,11865.873999468064,2373.174799893613,30.0,1590.1362584053024
workflow1_Q1_q0053,workflow1,Q1,5599.084259812413,1119.8168519624826,30.0,784.7947084547244
workflow1_Q1_q0054,workflow1,Q1,4572.285490791934,914.4570981583868,30.0,693.8525573352207
workflow1_Q1_q0055,workflow1,Q1,6008.114544885375,1201.622908977075,30.0,756.3267984577061
workflow1_Q1_q0056,workflow1,Q1,3051.3156842765775,610.2631368553156,30.0,345.65518064783083
workflow1_Q1_q0057,workflow1,Q1,15775.364265647291,3155.072853129458,30.0,2443.09365591047
workflow1_Q1_q0058,workflow1,Q1,5313.470718527019,1062.6941437054038,30.0,919.3435579057364
workflow1_Q1_q0059,workflow1,Q1,10238.362281134609,2047.6724562269217,30.0,1485.107413150381
workflow1_Q1_q0060,workflow1,Q1,14317.947325002322,2863.5894650004643,30.0,2266.5547212771826
workflow1_Q1_q0061,workflow1,Q1,14173.68673595013,2834.737347190026,30.0,2130.507841188141
workflow1_Q1_q0062,workflow1,Q1,8059.436776940213,1611.8873553880428,30.0,986.4507308431157
workflow1_Q1_q0063,workflow1,Q1,8729.754361985044,1745.9508723970089,30.0,1589.575617521008
workflow1_Q1_q0064,workflow1,Q1,17906.220956149937,3581.244191229988,30.0,2470.2535984463198
workflow1_Q1_q0065,workflow1,Q1,12240.375342528729,2448.075068505745,30.0,1417.9259374602416
workflow1_Q1_q0066,workflow1,Q1,14719.100443186524,2943.8200886373047,30.0,1987.907662867375
workflow1_Q1_q0067,workflow1,Q1,16275.205255180406,3255.041051036081,30.0,2474.668665241058
workflow1_Q1_q0068,workflow1,Q1,14240.340101259302,2848.0680202518606,30.0,1915.2375166071192
workflow1_Q1_q0069,workflow1,Q1,3577.674405678146,715.5348811356292,30.0,467.9036527584392
workflow1_Q1_q0070,workflow1,Q1,10250.421987155029,2050.0843974310055,30.0,1605.4097928950212
workflow1_Q1_q0071,workflow1,Q1,2103.5265844674445,420.7053168934889,30.0,338.3191496067923
workflow1_Q1_q0072,workflow1,Q1,11856.721640182774,2371.3443280365545,30.0,1557.7382512377435
workflow1_Q1_q0073,workflow1,Q1,17209.684878924254,3441.936975784851,30.0,1730.6626315462654
workflow1_Q1_q0074,workflow1,Q1,9375.35753811197,1875.071507622394,30.0,1289.8139760406536
workflow1_Q1_q0075,workflow1,Q1,7963.613123759479,1592.722624751896,30.0,1241.3970480629437
workflow1_Q1_q0076,workflow1,Q1,934.4167001014883,186.88334002029765,30.0,127.05875371127527
workflow1_Q1_q0077,workflow1,Q1,17288.009045227198,3457.60180904544,30.0,1713.2490174560708
workflow1_Q1_q0078,workflow1,Q1,2123.1475091038105,424.6295018207621,30.0,285.5832021614149
workflow1_Q1_q0079,workflow1,Q1,1027.0999514957907,205.41999029915817,30.0,231.7441377298546
workflow1_Q1_q0080,workflow1,Q1,4655.379023637411,931.075804727482,30.0,600.3086491607136
workflow1_Q1_q0081,workflow1,Q1,1459.8886803553687,291.97773607107376,30.0,232.00009293230175
workflow1_Q1_q0082,workflow1,Q1,8355.585810688193,1671.1171621376386,30.0,1132.3805240721354
workflow1_Q1_q0083,workflow1,Q1,9434.754082250887,1886.950816450178,30.0,1165.2554716051243
workflow1_Q1_q0084,workflow1,Q1,5832.4880978059355,1166.497619561187,30.0,759.8014572047422
workflow1_Q1_q0085,workflow1,Q1,1202.000541575483,240.40010831509665,30.0,213.0180919124105
workflow1_Q1_q0086,workflow1,Q1,2275.3265180113126,455.0653036022626,30.0,307.9208421809677
workflow1_Q1_q0087,workflow1,Q1,7105.727490421727,1421.1454980843455,30.0,1034.748187125469
workflow1_Q1_q0088,workflow1,Q1,1371.3535796296894,274.2707159259379,30.0,171.297493768709
workflow1_Q1_q0089,workflow1,Q1,12657.95814329547,2531.5916286590937,30.0,2177.719067547741
workflow1_Q1_q0090,workflow1,Q1,3964.263584989172,792.8527169978344,30.0,633.3787247134226
workflow1_Q1_q0091,workflow1,Q1,5646.666767470401,1129.3333534940805,30.0,844.1769771829149
workflow1_Q1_q0092,workflow1,Q1,7276.026256052325,1455.2052512104651,30.0,729.4296943922311
workflow1_Q1_q0093,workflow1,Q1,7673.990505323918,1534.7981010647836,30.0,1248.6620433620078
workflow1_Q1_q0094,workflow1,Q1,329.3945258439694,65.87890516879388,30.0,76.95017556922247
workflow1_Q1_q0095,workflow1,Q1,2283.645566676946,456.7291133353893,30.0,340.6916107506281
workflow1_Q1_q0096,workflow1,Q1,15570.932778213542,3114.1865556427083,30.0,2161.8012024416394
workflow1_Q1_q0097,workflow1,Q1,321.825206460774,64.3650412921548,30.0,67.93867303068345
workflow1_Q1_q0098,workflow1,Q1,9294.562197887888,1858.9124395775775,30.0,1017.8768288713709
workflow1_Q1_q0099,workflow1,Q1,8964.185515177584,1792.8371030355167,30.0,1490.9353407965814
workflow1_Q1_q0100,workflow1,Q1,6195.766649888289,1239.153329977658,30.0,627.5113840805578
workflow1_Q1_q0101,workflow1,Q1,7934.488256592158,1586.8976513184316,30.0,1080.5891392811884
workflow1_Q1_q0102,workflow1,Q1,14116.286134220543,2823.257226844109,30.0,2716.2661882914867
workflow1_Q1_q0103,workflow1,Q1,15189.305600004727,3037.861120000946,30.0,2492.6648806131593
workflow1_Q1_q0104,workflow1,Q1,4908.169218449925,981.6338436899852,30.0,859.6963037600048
workflow1_Q1_q0105,workflow1,Q1,6008.080805128818,1201.6161610257636,30.0,921.8039241040811
workflow1_Q1_q0106,workflow1,Q1,4591.946498601489,918.3892997202978,30.0,564.5932034530148
workflow1_Q1_q0107,workflow1,Q1,8793.582189753854,1758.7164379507706,30.0,1114.2659506116263
workflow1_Q1_q0108,workflow1,Q1,12393.672930560988,2478.7345861121976,30.0,1523.0122808960755
workflow1_Q1_q0109,workflow1,Q1,4340.075895702544,868.0151791405087,30.0,527.0693964201065
workflow1_Q1_q0110,workflow1,Q1,6154.022634371141,1230.804526874228,30.0,962.0936855393861
workflow1_Q1_q0111,workflow1,Q1,16767.807731327965,3353.561546265593,30.0,2001.6274410497576
workflow1_Q1_q0112,workflow1,Q1,1159.676430291158,231.9352860582316,30.0,154.87637275922978
workflow1_Q1_q0113,workflow1,Q1,8455.622012740321,1691.1244025480644,30.0,1283.4163375234166
workflow1_Q1_q0114,workflow1,Q1,12894.577336262966,2578.9154672525933,30.0,1678.8718803286451
workflow1_Q1_q0115,workflow1,Q1,2963.036004567291,592.6072009134582,30.0,400.5626979829316
workflow1_Q1_q0116,workflow1,Q1,1138.5201540970288,227.70403081940577,30.0,189.00842449507493
workflow1_Q1_q0117,workflow1,Q1,2746.235078001994,549.2470156003989,30.0,506.16261208647086
workflow1_Q1_q0118,workflow1,Q1,16563.17052549309,3312.6341050986175,30.0,2544.6539401644286
workflow1_Q1_q0119,workflow1,Q1,463.8981382338845,92.77962764677687,30.0,90.1946863644216
workflow1_Q1_q0120,workflow1,Q1,3633.298954160927,726.6597908321854,30.0,378.1123377095828
workflow1_Q1_q0121,workflow1,Q1,853.7181783591086,170.74363567182172,30.0,148.90490775752076
workflow1_Q1_q0122,workflow1,Q1,2258.141575850998,451.6283151701996,30.0,391.5348431129256
workflow1_Q1_q0123,workflow1,Q1,11276.642373320845,2255.328474664169,30.0,1337.1553416617394
workflow1_Q1_q0124,workflow1,Q1,4577.0086846818185,915.4017369363636,30.0,683.5615258844446
workflow1_Q1_q0125,workflow1,Q1,10375.05329262298,2075.010658524596,30.0,2167.3077742328396
workflow1_Q1_q0126,workflow1,Q1,10746.458274960432,2149.2916549920865,30.0,1126.4828293854166
workflow1_Q1_q0127,workflow1,Q1,15335.005395689088,3067.0010791378177,30.0,2117.6736159085167
workflow1_Q1_q0128,workflow1,Q1,383.9226545401684,76.78453090803367,30.0,74.86088175309477
workflow1_Q1_q0129,workflow1,Q1,15404.639430359892,3080.9278860719783,30.0,2204.109128684507
workflow1_Q1_q0130,workflow1,Q1,11258.40782975744,2251.681565951488,30.0,1520.2963572509877
workflow1_Q1_q0131,workflow1,Q1,3180.5597040577495,636.1119408115499,30.0,514.2166125996874
workflow1_Q1_q0132,workflow1,Q1,13980.991769994527,2796.1983539989055,30.0,1632.1400556379467
workflow1_Q1_q0133,workflow1,Q1,15442.200289693366,3088.440057938674,30.0,2274.156056987933
workflow1_Q1_q0134,workflow1,Q1,4800.463662448584,960.0927324897168,30.0,568.6984080155918
workflow1_Q1_q0135,workflow1,Q1,16562.64815197745,3312.52963039549,30.0,2831.921261161233
workflow1_Q1_q0136,workflow1,Q1,8343.896516286242,1668.7793032572486,30.0,1123.761012510933
workflow1_Q1_q0137,workflow1,Q1,10980.61284169979,2196.122568339958,30.0,1309.2441280067933
workflow1_Q1_q0138,workflow1,Q1,17728.29674503229,3545.6593490064583,30.0,1850.0212519847375
workflow1_Q1_q0139,workflow1,Q1,6699.188591913828,1339.8377183827656,30.0,747.1517046948204
workflow1_Q1_q0140,workflow1,Q1,14692.920421015997,2938.5840842031994,30.0,2469.619656956863
workflow1_Q1_q0141,workflow1,Q1,5935.664385563735,1187.132877112747,30.0,714.137656088024
workflow1_Q1_q0142,workflow1,Q1,14446.079343674392,2889.2158687348783,30.0,2009.7517539816301
workflow1_Q1_q0143,workflow1,Q1,10932.990363868772,2186.598072773754,30.0,1475.1916682880203
workflow1_Q1_q0144,workflow1,Q1,4129.495805489605,825.899161097921,30.0,738.3446489793979
workflow1_Q1_q0145,workflow1,Q1,7628.261860069484,1525.6523720138969,30.0,1050.7428067792587
workflow1_Q1_q0146,workflow1,Q1,5922.150728235043,1184.4301456470084,30.0,879.5426599590043
workflow1_Q1_q0147,workflow1,Q1,1682.5185575224407,336.50371150448814,30.0,352.3002621525241
workflow1_Q1_q0148,workflow1,Q1,828.0754307646455,165.61508615292908,30.0,115.06423837407397
workflow1_Q1_q0149,workflow1,Q1,6432.672200707101,1286.5344401414204,30.0,919.8494343054158
workflow1_Q1_q0150,workflow1,Q1,636.9044163695124,127.3808832739025,30.0,109.6082508083893
workflow1_Q1_q0151,workflow1,Q1,3229.1333091974175,645.8266618394836,30.0,450.9317599869553
workflow1_Q1_q0152,workflow1,Q1,13135.744779060378,2627.1489558120757,30.0,2055.09329014998
workflow1_Q1_q0153,workflow1,Q1,12833.214871599504,2566.642974319901,30.0,1670.8824769304504
workflow1_Q1_q0154,workflow1,Q1,13372.872840295671,2674.5745680591344,30.0,1648.7340783893408
workflow1_Q1_q0155,workflow1,Q1,5913.611129000624,1182.7222258001248,30.0,630.2074817032657
workflow1_Q1_q0156,workflow1,Q1,16053.344390983208,3210.668878196642,30.0,2554.0389358171997
workflow1_Q1_q0157,workflow1,Q1,10810.800700103524,2162.1601400207046,30.0,1368.535814349289
workflow1_Q1_q0158,workflow1,Q1,2530.6662489152895,506.1332497830579,30.0,562.2271432085586
workflow1_Q1_q0159,workflow1,Q1,2843.820307762954,568.7640615525909,30.0,456.9193066674848
workflow1_Q1_q0160,workflow1,Q1,12567.789056655718,2513.5578113311435,30.0,2972.4169294574235
workflow1_Q1_q0161,workflow1,Q1,3361.1076750247817,672.2215350049563,30.0,544.9430885733876
workflow1_Q1_q0162,workflow1,Q1,9279.080818002169,1855.8161636004336,30.0,1209.268538009316
workflow1_Q1_q0163,workflow1,Q1,17854.40822393818,3570.881644787636,30.0,2641.709136324286
workflow1_Q1_q0164,workflow1,Q1,370.9346037801091,74.18692075602182,30.0,83.78400328556609
workflow1_Q1_q0165,workflow1,Q1,593.4624935867575,118.69249871735153,30.0,90.76728447486275
workflow1_Q1_q0166,workflow1,Q1,17877.597100169965,3575.519420033993,30.0,2453.1303118668293
workflow1_Q1_q0167,workflow1,Q1,10648.10736417473,2129.621472834946,30.0,1458.1346323418386
workflow1_Q1_q0168,workflow1,Q1,2546.3065666776824,509.2613133355365,30.0,398.47184453103125
workflow1_Q1_q0169,workflow1,Q1,16182.248935647456,3236.4497871294916,30.0,2413.7812430167114
workflow1_Q1_q0170,workflow1,Q1,15882.731312260152,3176.5462624520305,30.0,1832.2622465600248
workflow1_Q1_q0171,workflow1,Q1,9790.747312071342,1958.1494624142683,30.0,1340.9509615086863
workflow1_Q1_q0172,workflow1,Q1,11305.71892853539,2261.143785707078,30.0,1655.581128485192
workflow1_Q1_q0173,workflow1,Q1,5135.41328956551,1027.082657913102,30.0,765.4302175184797
workflow1_Q1_q0174,workflow1,Q1,1194.198625784491,238.83972515689825,30.0,175.8352930070113
workflow1_Q1_q0175,workflow1,Q1,10823.8466773683,2164.76933547366,30.0,1170.1116675565722
workflow1_Q1_q0176,workflow1,Q1,5517.166919688905,1103.433383937781,30.0,831.7895973959464
workflow1_Q1_q0177,workflow1,Q1,12046.09252588823,2409.218505177646,30.0,1656.582725394924
workflow1_Q1_q0178,workflow1,Q1,15101.539630114044,3020.3079260228083,30.0,2442.684174435102
workflow1_Q1_q0179,workflow1,Q1,621.4416272842437,124.28832545684875,30.0,115.27886064630812
workflow1_Q1_q0180,workflow1,Q1,10844.133811937376,2168.826762387475,30.0,1226.6004181967949
workflow1_Q1_q0181,workflow1,Q1,4393.665552457284,878.733110491457,30.0,567.516172399531
workflow1_Q1_q0182,workflow1,Q1,15767.826412897284,3153.565282579457,30.0,2183.2804307353517
workflow1_Q1_q0183,workflow1,Q1,4789.861766144364,957.9723532288727,30.0,695.9030500438289
workflow1_Q1_q0184,workflow1,Q1,11110.631358266904,2222.1262716533806,30.0,1828.7237020965085
workflow1_Q1_q0185,workflow1,Q1,10097.672869586122,2019.5345739172249,30.0,1448.6937012771505
workflow1_Q1_q0186,workflow1,Q1,7312.147051048707,1462.4294102097413,30.0,1123.1718885006012
workflow1_Q1_q0187,workflow1,Q1,12293.887515716357,2458.777503143271,30.0,1314.0346220115518
workflow1_Q1_q0188,workflow1,Q1,13146.12253446318,2629.224506892636,30.0,2032.5951308288465
workflow1_Q1_q0189,workflow1,Q1,10334.798977153148,2066.959795430629,30.0,1829.1008294295316
workflow1_Q1_q0190,workflow1,Q1,13724.07359817015,2744.8147196340296,30.0,1987.6492908670557
workflow1_Q1_q0191,workflow1,Q1,17706.482245074996,3541.296449014999,30.0,3829.2111987132566
workflow1_Q1_q0192,workflow1,Q1,7721.12126584425,1544.22425316885,30.0,1009.8912834833337
workflow1_Q1_q0193,workflow1,Q1,9408.120018373897,1881.6240036747793,30.0,1234.6998923051021
workflow1_Q1_q0194,workflow1,Q1,520.7168395594742,104.14336791189486,30.0,106.46853231498739
workflow1_Q1_q0195,workflow1,Q1,14389.705446693695,2877.9410893387394,30.0,1875.5934639826814
workflow1_Q1_q0196,workflow1,Q1,9508.072186714093,1901.6144373428183,30.0,1364.019130000738
workflow1_Q1_q0197,workflow1,Q1,7520.9173173820045,1504.183463476401,30.0,978.7659555360859
workflow1_Q1_q0198,workflow1,Q1,1965.0737466823057,393.01474933646114,30.0,200.736210708835
workflow1_Q1_q0199,workflow1,Q1,16046.918663654536,3209.3837327309066,30.0,2383.9177479067826
workflow1_Q1_q0200,workflow1,Q1,7291.628148717849,1458.3256297435698,30.0,1245.5990587416186
workflow1_Q1_q0201,workflow1,Q1,12381.694288303202,2476.3388576606403,30.0,1532.0366501361145
workflow1_Q1_q0202,workflow1,Q1,2943.9225677162685,588.7845135432538,30.0,376.66677353058714
workflow1_Q1_q0203,workflow1,Q1,17319.428442876277,3463.8856885752552,30.0,1937.3990035275494
workflow1_Q1_q0204,workflow1,Q1,3458.419184246407,691.6838368492814,30.0,589.4634734772341
workflow1_Q1_q0205,workflow1,Q1,3831.89327432098,766.3786548641959,30.0,581.5894784920652
workflow1_Q1_q0206,workflow1,Q1,15503.996631871534,3100.799326374307,30.0,2222.3177095264286
workflow1_Q1_q0207,workflow1,Q1,16452.714571312183,3290.5429142624366,30.0,1912.529279952754
workflow1_Q1_q0208,workflow1,Q1,4055.009113162435,811.001822632487,30.0,737.9136410823255
workflow1_Q1_q0209,workflow1,Q1,8615.475720694454,1723.0951441388909,30.0,1314.7973086769293
workflow1_Q1_q0210,workflow1,Q1,13282.85981076209,2656.5719621524177,30.0,1988.2383415109534
workflow1_Q1_q0211,workflow1,Q1,15847.07348845119,3169.414697690238,30.0,1947.685414853771
workflow1_Q1_q0212,workflow1,Q1,7009.232702160302,1401.8465404320605,30.0,818.5197648532005
workflow1_Q1_q0213,workflow1,Q1,9451.244917234895,1890.2489834469795,30.0,1335.4666600875548
workflow1_Q1_q0214,workflow1,Q1,13428.380466199307,2685.6760932398615,30.0,2093.992649748491
workflow1_Q1_q0215,workflow1,Q1,13241.10678675448,2648.2213573508957,30.0,1247.6821052355454
workflow1_Q1_q0216,workflow1,Q1,14158.394301461703,2831.6788602923407,30.0,1827.210534612286
workflow1_Q1_q0217,workflow1,Q1,10387.828589955016,2077.5657179910036,30.0,981.8981457747382
workflow1_Q1_q0218,workflow1,Q1,2151.687213444521,430.3374426889042,30.0,330.01719360649344
workflow1_Q1_q0219,workflow1,Q1,16300.327248541307,3260.0654497082614,30.0,1942.994167100759
workflow1_Q1_q0220,workflow1,Q1,15620.6339459822,3124.12678919644,30.0,2199.63863580522
workflow1_Q1_q0221,workflow1,Q1,14426.324613984494,2885.264922796899,30.0,2073.4186686699695
workflow1_Q1_q0222,workflow1,Q1,2067.565845744912,413.5131691489824,30.0,308.50465335497137
workflow1_Q1_q0223,workflow1,Q1,3917.8333973412978,783.5666794682594,30.0,532.9474222280086
workflow1_Q1_q0224,workflow1,Q1,13461.72646240544,2692.3452924810877,30.0,2555.106644684893
workflow1_Q1_q0225,workflow1,Q1,709.5796741004519,141.91593482009037,30.0,129.77972839153452
workflow1_Q1_q0226,workflow1,Q1,17632.27601661885,3526.45520332377,30.0,2300.7198589067657
workflow1_Q1_q0227,workflow1,Q1,6975.460842295548,1395.0921684591096,30.0,944.6878219921689
workflow1_Q1_q0228,workflow1,Q1,13031.831846327575,2606.3663692655155,30.0,1412.8853979495798
workflow1_Q1_q0229,workflow1,Q1,16010.008266238368,3202.0016532476734,30.0,2038.424671318009
workflow1_Q1_q0230,workflow1,Q1,7284.949020256456,1456.9898040512912,30.0,1064.7331183164886
workflow1_Q1_q0231,workflow1,Q1,5948.645048214089,1189.7290096428178,30.0,885.9051877422173
workflow1_Q1_q0232,workflow1,Q1,11074.717981498963,2214.943596299793,30.0,1368.8225609071935
workflow1_Q1_q0233,workflow1,Q1,10583.511915340498,2116.7023830680996,30.0,1905.0166360242872
workflow1_Q1_q0234,workflow1,Q1,7541.777603958909,1508.3555207917818,30.0,1378.4156446745874
workflow1_Q1_q0235,workflow1,Q1,10951.413178858442,2190.282635771688,30.0,2417.89412039559
workflow1_Q1_q0236,workflow1,Q1,16856.250241326958,3371.2500482653913,30.0,2573.7330495107844
workflow1_Q1_q0237,workflow1,Q1,8577.232542290758,1715.4465084581516,30.0,1109.7881584635925
workflow1_Q1_q0238,workflow1,Q1,3782.3365992861745,756.4673198572349,30.0,518.382110315692
workflow1_Q1_q0239,workflow1,Q1,6976.5458970291675,1395.3091794058337,30.0,1075.9303125789113
workflow1_Q1_q0240,workflow1,Q1,7275.693591898199,1455.1387183796398,30.0,943.0024639570066
workflow1_Q1_q0241,workflow1,Q1,2620.6238665640913,524.1247733128183,30.0,441.4623127550434
workflow1_Q1_q0242,workflow1,Q1,3182.8255598156215,636.5651119631243,30.0,512.1439580666283
workflow1_Q1_q0243,workflow1,Q1,12416.748699068088,2483.349739813618,30.0,1870.5603846852705
workflow1_Q1_q0244,workflow1,Q1,6308.756249497578,1261.7512498995156,30.0,1003.9265746959544
workflow1_Q1_q0245,workflow1,Q1,17201.701535847795,3440.340307169559,30.0,2729.518432388184
workflow1_Q1_q0246,workflow1,Q1,4611.662392847351,922.3324785694704,30.0,656.6724820497149
workflow1_Q1_q0247,workflow1,Q1,2050.9637403553547,410.192748071071,30.0,353.3885166327704
workflow1_Q1_q0248,workflow1,Q1,13637.030765104564,2727.406153020913,30.0,1322.0982956284934
workflow1_Q1_q0249,workflow1,Q1,15894.3381189463,3178.86762378926,30.0,2240.9223794163095
workflow1_Q1_q0250,workflow1,Q1,5222.606416625335,1044.521283325067,30.0,854.2542726141093
workflow1_Q1_q0251,workflow1,Q1,3876.95939912496,775.391879824992,30.0,479.6555327240596
workflow1_Q1_q0252,workflow1,Q1,3588.0605872182427,717.6121174436486,30.0,518.284758011432
workflow1_Q1_q0253,workflow1,Q1,9539.617734187268,1907.9235468374536,30.0,963.1950326908433
workflow1_Q1_q0254,workflow1,Q1,8590.974550067845,1718.1949100135691,30.0,1192.6697818230289
workflow1_Q1_q0255,workflow1,Q1,4892.085165425256,978.4170330850512,30.0,592.025536626501
workflow1_Q1_q0256,workflow1,Q1,1099.564170712847,219.9128341425694,30.0,211.1794244345276
workflow1_Q1_q0257,workflow1,Q1,8822.39672377517,1764.4793447550337,30.0,1294.1180496968552
workflow1_Q1_q0258,workflow1,Q1,17280.18255315027,3456.0365106300537,30.0,2772.4793707069466
workflow1_Q1_q0259,workflow1,Q1,11849.589853322135,2369.9179706644277,30.0,1963.4857926019358
workflow1_Q1_q0260,workflow1,Q1,9070.466052326548,1814.0932104653093,30.0,1277.4080564160254
workflow1_Q1_q0261,workflow1,Q1,2259.249710324206,451.84994206484106,30.0,322.18417445677187
workflow1_Q1_q0262,workflow1,Q1,4768.122342727695,953.6244685455388,30.0,697.0012903041923
workflow1_Q1_q0263,workflow1,Q1,5517.498907469407,1103.4997814938813,30.0,631.9401863478857
workflow1_Q1_q0264,workflow1,Q1,13837.022881148048,2767.4045762296096,30.0,1791.9171185123078
workflow1_Q1_q0265,workflow1,Q1,15817.78111158376,3163.556222316752,30.0,1768.7013476026495
workflow1_Q1_q0266,workflow1,Q1,16259.06080812596,3251.812161625192,30.0,2368.4601314566526
workflow1_Q1_q0267,workflow1,Q1,17726.86436603835,3545.3728732076697,30.0,2383.78029233306
workflow1_Q1_q0268,workflow1,Q1,17687.890290950225,3537.578058190045,30.0,2917.8549782882665
workflow1_Q1_q0269,workflow1,Q1,17168.08464999327,3433.616929998654,30.0,2418.2678257789576
workflow1_Q1_q0270,workflow1,Q1,1571.2518869010537,314.2503773802107,30.0,209.79670693072597
workflow1_Q1_q0271,workflow1,Q1,2738.945585922152,547.7891171844303,30.0,328.68523218866795
workflow1_Q1_q0272,workflow1,Q1,5689.057518625782,1137.8115037251564,30.0,744.9743525961125
